sno,Name,symbol,date,value
296,Cardano,ADA,06/02/2019 00:00,0.03667
297,Cardano,ADA,07/02/2019 00:00,0.03646
298,Cardano,ADA,08/02/2019 00:00,0.04072
299,Cardano,ADA,09/02/2019 00:00,0.04117
300,Cardano,ADA,10/02/2019 00:00,0.0429
301,Cardano,ADA,11/02/2019 00:00,0.04169
302,Cardano,ADA,12/02/2019 00:00,0.04173
303,Cardano,ADA,13/02/2019 00:00,0.04107
304,Cardano,ADA,14/02/2019 00:00,0.04037
305,Cardano,ADA,15/02/2019 00:00,0.04059
306,Cardano,ADA,16/02/2019 00:00,0.04101
307,Cardano,ADA,17/02/2019 00:00,0.04157
308,Cardano,ADA,18/02/2019 00:00,0.04564
309,Cardano,ADA,19/02/2019 00:00,0.04593
310,Cardano,ADA,20/02/2019 00:00,0.04748
311,Cardano,ADA,21/02/2019 00:00,0.04506
312,Cardano,ADA,22/02/2019 00:00,0.0458
313,Cardano,ADA,23/02/2019 00:00,0.04846
314,Cardano,ADA,24/02/2019 00:00,0.04156
315,Cardano,ADA,25/02/2019 00:00,0.04351
316,Cardano,ADA,26/02/2019 00:00,0.04296
317,Cardano,ADA,27/02/2019 00:00,0.04296
318,Cardano,ADA,28/02/2019 00:00,0.04287
319,Cardano,ADA,01/03/2019 00:00,0.043
320,Cardano,ADA,02/03/2019 00:00,0.04242
321,Cardano,ADA,03/03/2019 00:00,0.04206
322,Cardano,ADA,04/03/2019 00:00,0.04022
323,Cardano,ADA,05/03/2019 00:00,0.04292
324,Cardano,ADA,06/03/2019 00:00,0.04251
325,Cardano,ADA,07/03/2019 00:00,0.04275
326,Cardano,ADA,08/03/2019 00:00,0.04243
327,Cardano,ADA,09/03/2019 00:00,0.04681
328,Cardano,ADA,10/03/2019 00:00,0.04557
329,Cardano,ADA,11/03/2019 00:00,0.04732
330,Cardano,ADA,12/03/2019 00:00,0.04718
331,Cardano,ADA,13/03/2019 00:00,0.04626
332,Cardano,ADA,14/03/2019 00:00,0.04765
333,Cardano,ADA,15/03/2019 00:00,0.04988
334,Cardano,ADA,16/03/2019 00:00,0.05124
335,Cardano,ADA,17/03/2019 00:00,0.04983
336,Cardano,ADA,18/03/2019 00:00,0.04997
337,Cardano,ADA,19/03/2019 00:00,0.05205
338,Cardano,ADA,20/03/2019 00:00,0.05355
339,Cardano,ADA,21/03/2019 00:00,0.05235
340,Cardano,ADA,22/03/2019 00:00,0.05779
341,Cardano,ADA,23/03/2019 00:00,0.06349
342,Cardano,ADA,24/03/2019 00:00,0.06151
343,Cardano,ADA,25/03/2019 00:00,0.05857
344,Cardano,ADA,26/03/2019 00:00,0.0617
345,Cardano,ADA,27/03/2019 00:00,0.06697
346,Cardano,ADA,28/03/2019 00:00,0.06551
347,Cardano,ADA,29/03/2019 00:00,0.07112
348,Cardano,ADA,30/03/2019 00:00,0.0721
349,Cardano,ADA,31/03/2019 00:00,0.06989
350,Cardano,ADA,01/04/2019 00:00,0.0721
351,Cardano,ADA,02/04/2019 00:00,0.08544
352,Cardano,ADA,03/04/2019 00:00,0.09062
353,Cardano,ADA,04/04/2019 00:00,0.08716
354,Cardano,ADA,05/04/2019 00:00,0.09044
355,Cardano,ADA,06/04/2019 00:00,0.08988
356,Cardano,ADA,07/04/2019 00:00,0.0898
357,Cardano,ADA,08/04/2019 00:00,0.08604
358,Cardano,ADA,09/04/2019 00:00,0.08288
359,Cardano,ADA,10/04/2019 00:00,0.08947
360,Cardano,ADA,11/04/2019 00:00,0.08297
361,Cardano,ADA,12/04/2019 00:00,0.0825
362,Cardano,ADA,13/04/2019 00:00,0.08284
363,Cardano,ADA,14/04/2019 00:00,0.08416
364,Cardano,ADA,15/04/2019 00:00,0.0816
365,Cardano,ADA,16/04/2019 00:00,0.08271
366,Cardano,ADA,17/04/2019 00:00,0.08244
367,Cardano,ADA,18/04/2019 00:00,0.08118
368,Cardano,ADA,19/04/2019 00:00,0.07884
369,Cardano,ADA,20/04/2019 00:00,0.07597
370,Cardano,ADA,21/04/2019 00:00,0.0733
371,Cardano,ADA,22/04/2019 00:00,0.078
372,Cardano,ADA,23/04/2019 00:00,0.07351
373,Cardano,ADA,24/04/2019 00:00,0.07205
374,Cardano,ADA,25/04/2019 00:00,0.06956
375,Cardano,ADA,26/04/2019 00:00,0.06989
376,Cardano,ADA,27/04/2019 00:00,0.0705
377,Cardano,ADA,28/04/2019 00:00,0.06878
378,Cardano,ADA,29/04/2019 00:00,0.0651
379,Cardano,ADA,30/04/2019 00:00,0.0701
380,Cardano,ADA,01/05/2019 00:00,0.0688
381,Cardano,ADA,02/05/2019 00:00,0.06856
382,Cardano,ADA,03/05/2019 00:00,0.06995
383,Cardano,ADA,04/05/2019 00:00,0.06687
384,Cardano,ADA,05/05/2019 00:00,0.06603
385,Cardano,ADA,06/05/2019 00:00,0.06696
386,Cardano,ADA,07/05/2019 00:00,0.06412
387,Cardano,ADA,08/05/2019 00:00,0.0647
388,Cardano,ADA,09/05/2019 00:00,0.06169
389,Cardano,ADA,10/05/2019 00:00,0.06314
390,Cardano,ADA,11/05/2019 00:00,0.0739
391,Cardano,ADA,12/05/2019 00:00,0.07022
392,Cardano,ADA,13/05/2019 00:00,0.0727
393,Cardano,ADA,14/05/2019 00:00,0.08448
394,Cardano,ADA,15/05/2019 00:00,0.0939
395,Cardano,ADA,16/05/2019 00:00,0.08802
396,Cardano,ADA,17/05/2019 00:00,0.08275
397,Cardano,ADA,18/05/2019 00:00,0.07872
398,Cardano,ADA,19/05/2019 00:00,0.08613
399,Cardano,ADA,20/05/2019 00:00,0.08439
400,Cardano,ADA,21/05/2019 00:00,0.08403
401,Cardano,ADA,22/05/2019 00:00,0.07749
402,Cardano,ADA,23/05/2019 00:00,0.08034
403,Cardano,ADA,24/05/2019 00:00,0.08062
404,Cardano,ADA,25/05/2019 00:00,0.08006
405,Cardano,ADA,26/05/2019 00:00,0.08514
406,Cardano,ADA,27/05/2019 00:00,0.09034
407,Cardano,ADA,28/05/2019 00:00,0.09289
408,Cardano,ADA,29/05/2019 00:00,0.09082
409,Cardano,ADA,30/05/2019 00:00,0.08392
410,Cardano,ADA,31/05/2019 00:00,0.08914
411,Cardano,ADA,01/06/2019 00:00,0.09047
412,Cardano,ADA,02/06/2019 00:00,0.0963
413,Cardano,ADA,03/06/2019 00:00,0.08745
414,Cardano,ADA,04/06/2019 00:00,0.08247
415,Cardano,ADA,05/06/2019 00:00,0.08252
416,Cardano,ADA,06/06/2019 00:00,0.08308
