sno,Name,symbol,date,value
450,BITCOIN,BTC,08/11/2018 00:00,6479.84
451,BITCOIN,BTC,09/11/2018 00:00,6419.99
452,BITCOIN,BTC,10/11/2018 00:00,6433.05
453,BITCOIN,BTC,11/11/2018 00:00,6449.81
454,BITCOIN,BTC,12/11/2018 00:00,6453.07
455,BITCOIN,BTC,13/11/2018 00:00,6457.66
456,BITCOIN,BTC,14/11/2018 00:00,5922.41
457,BITCOIN,BTC,15/11/2018 00:00,5753.4
458,BITCOIN,BTC,16/11/2018 00:00,5655.94
459,BITCOIN,BTC,17/11/2018 00:00,5628.29
460,BITCOIN,BTC,18/11/2018 00:00,5662
461,BITCOIN,BTC,19/11/2018 00:00,4910.03
462,BITCOIN,BTC,20/11/2018 00:00,4558.86
463,BITCOIN,BTC,21/11/2018 00:00,4661.07
464,BITCOIN,BTC,22/11/2018 00:00,4370
465,BITCOIN,BTC,23/11/2018 00:00,4420.61
466,BITCOIN,BTC,24/11/2018 00:00,3932.44
467,BITCOIN,BTC,25/11/2018 00:00,4085.78
468,BITCOIN,BTC,26/11/2018 00:00,3862.2
469,BITCOIN,BTC,27/11/2018 00:00,3875.21
470,BITCOIN,BTC,28/11/2018 00:00,4264.85
471,BITCOIN,BTC,29/11/2018 00:00,4295.84
472,BITCOIN,BTC,30/11/2018 00:00,4041.32
473,BITCOIN,BTC,01/12/2018 00:00,4190.02
474,BITCOIN,BTC,02/12/2018 00:00,4161.01
475,BITCOIN,BTC,03/12/2018 00:00,3884.01
476,BITCOIN,BTC,04/12/2018 00:00,3951.64
477,BITCOIN,BTC,05/12/2018 00:00,3769.84
478,BITCOIN,BTC,06/12/2018 00:00,3508.75
479,BITCOIN,BTC,07/12/2018 00:00,3403.55
480,BITCOIN,BTC,08/12/2018 00:00,3410.93
481,BITCOIN,BTC,09/12/2018 00:00,3545.37
482,BITCOIN,BTC,10/12/2018 00:00,3432.88
483,BITCOIN,BTC,11/12/2018 00:00,3380.39
484,BITCOIN,BTC,12/12/2018 00:00,3445
485,BITCOIN,BTC,13/12/2018 00:00,3302.06
486,BITCOIN,BTC,14/12/2018 00:00,3224.17
487,BITCOIN,BTC,15/12/2018 00:00,3211.72
488,BITCOIN,BTC,16/12/2018 00:00,3228.67
